,sentiment_score,Economy - Monetary,Financial Markets,Earnings,Mergers & Acquisitions,Technology,Finance,Real Estate & Construction,Energy & Transportation,Economy - Fiscal,Retail & Wholesale,Manufacturing,Blockchain,Life Sciences,IPO,Economy - Macro,open,high,low,close,volume
2022-07-07,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,169.4500,172.7200,167.7800,172.1900,24083368
2022-07-08,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,169.9800,172.4000,168.1501,170.8800,19249243
2022-07-11,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,167.0650,167.4900,161.9100,162.8800,21905133
2022-07-12,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,164.8000,165.9107,162.1000,163.2700,16639659
2022-07-13,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,160.1600,164.9800,159.6127,163.4900,16555138
2022-07-14,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,161.2200,162.5900,157.2801,158.0500,23765168
2022-07-15,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,160.5400,164.9800,159.8200,164.7000,23342807
2022-07-18,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,166.7500,171.6850,165.6400,167.2300,23574337
2022-07-19,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,170.3700,176.4900,169.5100,175.7800,25933679
2022-07-20,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,177.4850,183.6000,176.7000,183.0900,24784274
2022-07-21,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,180.6300,183.8500,178.8700,183.1700,27195815
2022-07-22,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,173.0700,175.5995,168.4100,169.2700,42583916
2022-07-25,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,169.0000,170.5700,164.8050,166.6500,26166326
2022-07-26,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,165.9400,166.0000,157.9500,159.1500,28468424
2022-07-27,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,162.5900,170.8700,162.0200,169.5800,43846557
2022-07-28,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,161.0600,161.5100,154.8500,160.7200,73214326
2022-07-29,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,157.6900,160.1400,155.1700,159.1000,42065395
2022-08-01,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,157.2500,165.1900,155.2301,159.9300,40596702
2022-08-02,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,158.3100,162.2400,158.0100,160.1900,27374516
2022-08-03,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,162.6900,169.5400,161.5700,168.8000,31717527
2022-08-04,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,168.2950,172.1500,166.8000,170.5700,23938212
2022-08-05,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,166.9900,171.6120,165.8000,167.1100,25832701
2022-08-08,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,168.0000,177.5100,167.1300,170.2500,27299113
2022-08-09,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,168.9500,169.5300,166.6000,168.5300,18655056
2022-08-10,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,175.9900,180.4800,173.9500,178.3400,30262132
2022-08-11,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,179.7100,183.1000,176.3700,177.4900,24079062
2022-08-12,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,180.8100,181.4572,178.9110,180.5000,21274046
2022-08-15,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,178.9600,181.4400,178.2000,180.8900,15878671
2022-08-16,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,179.4400,180.9900,177.0350,179.4700,21156710
2022-08-17,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,176.7600,178.1400,174.1700,174.8500,20118133
2022-08-18,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,174.3400,175.7600,171.8600,174.6600,18844451
2022-08-19,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,170.2000,172.3200,167.0500,167.9600,26240799
2022-08-22,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,165.4900,165.4900,162.2600,163.0500,19499711
2022-08-23,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,162.4800,165.0500,160.7000,161.1100,18111777
2022-08-24,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,160.6000,165.4600,159.7700,163.2600,20891481
2022-08-25,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,165.1800,168.8800,164.0200,168.7800,15550514
2022-08-26,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,168.4800,170.9200,161.6726,161.7800,24023633
2022-08-29,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,160.6550,163.0500,159.0100,159.1700,19771863
2022-08-30,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,160.3550,161.6600,155.9100,157.1600,19567948
2022-08-31,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,167.0700,167.8400,162.1400,162.9300,40952975
2022-09-01,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,163.5800,167.3599,160.3450,165.3600,30145683
2022-09-02,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,167.4500,167.9300,159.2200,160.3200,22634191
2022-09-06,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,160.1000,161.6900,157.6900,158.5400,19282598
2022-09-07,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,157.7600,160.9550,156.8100,160.3900,16831182
2022-09-08,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,158.7100,162.2300,157.7400,162.0600,22530785
2022-09-09,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,163.2480,169.5400,163.0200,169.1500,22129802
2022-09-12,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,167.3900,171.3900,167.2800,168.9600,23220405
2022-09-13,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,161.5400,161.6300,152.6700,153.1300,44444061
2022-09-14,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,153.3300,153.5400,149.0500,151.4700,43064195
2022-09-15,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,149.8000,154.1984,148.7000,149.5500,34606348
2022-09-16,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,148.0500,148.5800,144.2935,146.2900,40122824
2022-09-19,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,145.2350,148.5800,145.1000,148.0200,22169477
2022-09-20,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,145.7750,148.8400,145.2200,146.0900,23217350
2022-09-21,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,146.3900,149.6000,142.0000,142.1200,38338614
2022-09-22,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,141.5500,144.5800,140.8700,142.8200,34162531
2022-09-23,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,141.4200,142.6200,138.8900,140.4100,31710685
2022-09-26,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,140.1200,142.2400,136.1900,136.3700,30497021
2022-09-27,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,137.9200,139.4200,134.1201,134.4000,30826471
2022-09-28,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,134.6200,142.0300,134.2700,141.6100,32658478
2022-09-29,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,139.3600,139.8400,135.2000,136.4100,38985414
2022-09-30,-0.018121723446893806,0.42277274647887264,0.5418783375394346,0.5050041302681996,0.25377018604651164,0.706457404040404,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,136.0500,140.9900,135.5000,135.6800,33166393
2022-10-01,0.231934,0.42277274647887264,0.310843,0.5050041302681996,0.25377018604651164,1.0,0.6567798841463416,0.65190472,0.7001307912087913,0.16747923529411768,0.5649617160493828,0.6461474444444446,0.5688075199999997,0.7214482066115705,0.2401360000000001,0.23356847826086963,136.0500,140.9900,135.5000,135.6800,33166393
2022-10-02,0.09119119594594603,0.43776302112675985,0.552866588477367,0.46863699038461515,0.22760790000000003,0.6969135185185187,0.6723117580645163,0.6902777499999999,0.5439998799999999,0.20120635714285715,0.5934781739130434,0.7526666200000001,0.4355205714285715,0.6129628611111111,0.4473507142857143,0.20773726666666667,136.0500,140.9900,135.5000,135.6800,33166393
2022-10-03,0.12212643345323741,0.45936395744680814,0.5823915495207677,0.5319567249999997,0.2323893421052631,0.7277073306451612,0.6654904939759038,0.593984894736842,0.5333976216216215,0.25241073333333336,0.49829924999999997,0.6479378750000001,0.5187299411764706,0.5735362295081967,0.3613627931034483,0.20799666666666672,137.1400,139.6200,136.1000,138.6100,27723063
2022-10-04,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,140.4900,142.3901,139.3400,140.2800,34670729
2022-10-05,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,138.2400,140.2100,134.7800,138.9800,27979348
2022-10-06,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,137.7150,141.4500,136.6000,139.0700,36231056
2022-10-07,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,136.7600,138.2900,132.4400,133.4500,33214773
2022-10-10,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,133.5500,136.1100,131.8700,133.7900,24023982
2022-10-11,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,131.6200,132.6600,126.9900,128.5400,38481403
2022-10-12,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,128.3200,129.6700,126.2500,127.5000,34605245
2022-10-13,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,123.5300,131.1400,122.5301,130.2900,34325715
2022-10-14,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,131.0000,131.7900,126.5200,126.7600,23559407
2022-10-17,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,130.3000,134.7900,130.1800,134.0400,29612245
2022-10-18,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,137.0850,137.8399,131.4000,132.8000,25444979
2022-10-19,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,132.8900,137.0000,132.2200,133.2300,30691047
2022-10-20,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,132.9300,136.7700,131.3100,131.5300,26356276
2022-10-21,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,126.3100,130.1200,125.4400,130.0100,46348647
2022-10-24,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,127.2500,133.4800,124.5700,129.7200,63563447
2022-10-25,0.14918880103626936,0.46608635051546343,0.5512389090909094,0.5165427601351358,0.22825290566037737,0.7077557326732673,0.5244385699481869,0.5231882826086955,0.496830873239437,0.17643947058823534,0.48100219580419623,0.6357297712418302,0.5197668666666663,0.48190285447761216,0.35235966666666685,0.22303964000000007,130.8750,138.3500,130.5900,137.5100,38433219
